SMILES,type,EO,PO,CMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,source
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+].CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],nonionic-anionic mixture,0.0,0.0,0.010425839573928194,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=4.01811104 converted to mol/L; https://github.com/sandialabs/P2SURF
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+].CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],nonionic-anionic mixture,0.0,0.0,0.009702761404389361,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.57; mol_fraction_B=0.43; logCMC(uM)=3.98689535 converted to mol/L; https://github.com/sandialabs/P2SURF
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+].CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],nonionic-anionic mixture,0.0,0.0,0.008823344759698808,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.7; mol_fraction_B=0.3; logCMC(uM)=3.94563325 converted to mol/L; https://github.com/sandialabs/P2SURF
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+].CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],nonionic-anionic mixture,0.0,0.0,0.007944854425727878,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.85; mol_fraction_B=0.15; logCMC(uM)=3.90008594 converted to mol/L; https://github.com/sandialabs/P2SURF
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+].CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],nonionic-anionic mixture,0.0,0.0,0.007255586081201569,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.8606725 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,anionic-nonionic mixture,0.0,0.0,0.00010992124229458634,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=2.04108163 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,anionic-nonionic mixture,0.0,0.0,3.0218489644593295e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.2; mol_fraction_B=0.8; logCMC(uM)=1.48027275 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,anionic-nonionic mixture,0.0,0.0,6.056924971602994e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.4; mol_fraction_B=0.6; logCMC(uM)=1.78225219 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,anionic-nonionic mixture,0.0,0.0,4.058088331584575e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.6; mol_fraction_B=0.4; logCMC(uM)=1.6083215 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,anionic-nonionic mixture,0.0,0.0,6.076005649498798e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.8; mol_fraction_B=0.2; logCMC(uM)=1.78361817 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,anionic-nonionic mixture,0.0,0.0,0.0019379317276038799,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.28733847 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCCC[N+](C)(C)C.[Br-],nonionic-cationic mixture,0.0,0.0,0.017999999995718313,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=4.2552725 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCCC[N+](C)(C)C.[Br-],nonionic-cationic mixture,0.0,0.0,0.00039999999969793544,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.1; mol_fraction_B=0.9; logCMC(uM)=2.60205999 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCCC[N+](C)(C)C.[Br-],nonionic-cationic mixture,0.0,0.0,0.0001,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=2 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCCC[N+](C)(C)C.[Br-],nonionic-cationic mixture,0.0,0.0,0.022000000009006496,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=4.34242268 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],nonionic-cationic mixture,0.0,0.0,0.0008900000007276802,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=2.94939001 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],nonionic-cationic mixture,0.0,0.0,0.0001,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.90909; mol_fraction_B=0.090909; logCMC(uM)=2 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],nonionic-cationic mixture,0.0,0.0,0.0001410000001118859,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.090909; mol_fraction_B=0.90909; logCMC(uM)=2.14921911 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],nonionic-cationic mixture,0.0,0.0,0.021299999978482087,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=4.3283796 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.008299999992812678,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.91907809 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.0030000000019365044,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.8; mol_fraction_B=0.2; logCMC(uM)=3.47712126 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.0017500000012640837,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.6; mol_fraction_B=0.4; logCMC(uM)=3.24303805 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.0014999999998076842,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=3.17609126 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.001149999999063646,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.4; mol_fraction_B=0.6; logCMC(uM)=3.06069784 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.001,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.2; mol_fraction_B=0.8; logCMC(uM)=3 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.0007499999993235581,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=2.87506126 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+].OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H]1[C@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)CO1,anionic-nonionic mixture,0.0,0.0,0.002629999997034125,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.41995575 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+].OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H]1[C@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)CO1,anionic-nonionic mixture,3.4,0.0,8.799999996957179e-07,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.8; mol_fraction_B=0.2; logCMC(uM)=-0.055517328 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+].OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H]1[C@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)CO1,anionic-nonionic mixture,6.8,0.0,4.1999999961519653e-07,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.6; mol_fraction_B=0.4; logCMC(uM)=-0.37675071 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+].OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H]1[C@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)CO1,anionic-nonionic mixture,10.2,0.0,3.1999999976428487e-07,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.4; mol_fraction_B=0.6; logCMC(uM)=-0.494850022 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+].OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H]1[C@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)CO1,anionic-nonionic mixture,13.6,0.0,2.2000000009006497e-07,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.2; mol_fraction_B=0.8; logCMC(uM)=-0.657577319 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+].OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H]1[C@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)CO1,anionic-nonionic mixture,17.0,0.0,2.79999999779363e-07,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=-0.552841969 converted to mol/L; https://github.com/sandialabs/P2SURF
C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],anionic-cationic mixture,0.0,0.0,0.0009060000006742137,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=2.9571282 converted to mol/L; https://github.com/sandialabs/P2SURF
C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],anionic-cationic mixture,0.0,0.0,0.00017890000017821311,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.2; mol_fraction_B=0.8; logCMC(uM)=2.25261034 converted to mol/L; https://github.com/sandialabs/P2SURF
C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],anionic-cationic mixture,0.0,0.0,0.00015959999999459395,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.4; mol_fraction_B=0.6; logCMC(uM)=2.20303289 converted to mol/L; https://github.com/sandialabs/P2SURF
C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],anionic-cationic mixture,0.0,0.0,0.00017890000017821311,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.6; mol_fraction_B=0.4; logCMC(uM)=2.25261034 converted to mol/L; https://github.com/sandialabs/P2SURF
C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],anionic-cationic mixture,0.0,0.0,0.00019869999994975688,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.8; mol_fraction_B=0.2; logCMC(uM)=2.29819787 converted to mol/L; https://github.com/sandialabs/P2SURF
C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+].CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],anionic-cationic mixture,0.0,0.0,0.1,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=5 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.008138000009045672,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.91051769 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.009118000002814508,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.8; mol_fraction_B=0.2; logCMC(uM)=3.95989959 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.01012000001156299,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.666; mol_fraction_B=0.333; logCMC(uM)=4.00518051 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.014975999986412473,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.333; mol_fraction_B=0.666; logCMC(uM)=4.17539583 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.019192999986598683,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.2; mol_fraction_B=0.8; logCMC(uM)=4.28314286 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],anionic mixture,0.0,0.0,0.1,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=5 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCC(C)CCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,5.0,0.0,3.79000000027863e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=1.57863921 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCC(C)CCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,4.0,0.0,1.7699999985254288e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.8; mol_fraction_B=0.2; logCMC(uM)=1.24797327 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCC(C)CCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,3.0,0.0,2.3699999999448646e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.6; mol_fraction_B=0.4; logCMC(uM)=1.37474835 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCC(C)CCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,2.5,0.0,5.569999997771856e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=1.7458552 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCC(C)CCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,2.0,0.0,3.5600000002223466e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.4; mol_fraction_B=0.6; logCMC(uM)=1.55145 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCC(C)CCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,1.0,0.0,2.989999997766388e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.2; mol_fraction_B=0.8; logCMC(uM)=1.47567119 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCC(C)CCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,0.0,0.0,0.00018499999982832493,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=2.26717173 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,5.0,0.0,3.0499999975645644e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=1.48429984 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,4.0,0.0,1.2599999996589213e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.8; mol_fraction_B=0.2; logCMC(uM)=1.10037055 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,3.0,0.0,1.9599999983911987e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.6; mol_fraction_B=0.4; logCMC(uM)=1.29225607 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,2.5,0.0,3.6599999966761216e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=1.56348109 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOCCOCCOCCOCCOCCOP(=O)(O)[O-].[K+].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],anionic-cationic mixture,2.0,0.0,2.2499999994230525e-05,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.4; mol_fraction_B=0.6; logCMC(uM)=1.35218252 converted to mol/L; https://github.com/sandialabs/P2SURF
